Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HY,AY,HR,AR,HC,AC,HST,AST,HF,AF,BTTS,HomeGoalsAvg,AwayGoalsAvg,GoalDiff,HY_avg,AY_avg,HR_avg,AR_avg,HC_avg,AC_avg,HST_avg,AST_avg,HF_avg,AF_avg,Home_Win_Streak,Home_BTTS_Streak,Home_CleanSheet_Streak,Away_Win_Streak,Away_BTTS_Streak,Away_CleanSheet_Streak
2025-09-13,Sheffield Weds,Bristol City,0,3,A,2,0,0,0,4,1,0,4,19,9,0,0.5,1.3333333333333333,-0.8333333333333333,1.2,0.7777777777777778,0.0,0.0,6.0,5.444444444444445,3.0,4.666666666666667,11.7,9.666666666666666,0,3,0,2,1,2
2025-09-13,Stoke,Birmingham,1,0,H,3,1,0,0,5,3,3,0,11,11,0,1.6666666666666667,0.7272727272727273,0.9393939393939394,1.7777777777777777,1.9090909090909092,0.0,0.09090909090909091,6.0,4.7272727272727275,4.777777777777778,2.272727272727273,10.666666666666666,11.272727272727273,1,2,1,2,5,0
2025-09-13,Swansea,Hull,2,2,D,1,1,0,0,5,2,2,6,8,5,1,1.1818181818181819,1.6666666666666667,-0.48484848484848486,1.9090909090909092,2.6666666666666665,0.09090909090909091,0.0,5.0,4.888888888888889,3.6363636363636362,5.0,9.727272727272727,10.777777777777779,2,2,2,2,3,1
2025-09-13,Watford,Blackburn,0,1,A,1,2,0,0,5,7,1,5,12,14,0,1.7272727272727273,1.1111111111111112,0.6161616161616161,1.4545454545454546,1.7777777777777777,0.09090909090909091,0.0,5.090909090909091,5.111111111111111,6.0,4.0,11.090909090909092,12.0,2,5,0,1,4,0
2025-09-13,West Brom,Derby,0,1,A,1,2,0,0,11,0,3,1,8,10,0,1.2222222222222223,1.4444444444444444,-0.2222222222222221,1.3333333333333333,2.7777777777777777,0.1111111111111111,0.0,6.222222222222222,4.222222222222222,5.333333333333333,2.5555555555555554,10.555555555555555,13.444444444444445,1,5,0,1,5,0
2025-09-13,Wrexham,QPR,1,3,A,1,0,0,0,12,9,8,6,5,10,1,1.5,1.1,0.3999999999999999,1.2,1.7,0.1,0.0,5.5,4.2,4.9,3.3,7.6,10.0,1,2,2,4,4,1
2025-09-14,Southampton,Portsmouth,0,0,D,4,2,0,0,7,5,1,1,16,14,0,1.6,0.6666666666666666,0.9333333333333335,1.6,2.4444444444444446,0.0,0.1111111111111111,6.4,4.222222222222222,5.2,2.888888888888889,10.4,11.444444444444445,4,4,1,1,2,0
2025-09-19,Middlesbrough,West Brom,2,1,H,0,0,0,0,2,3,4,3,3,7,1,1.4444444444444444,1.0909090909090908,0.3535353535353536,0.8888888888888888,1.3636363636363635,0.0,0.09090909090909091,5.333333333333333,4.2727272727272725,4.0,3.272727272727273,9.0,8.818181818181818,3,5,0,1,5,0
2025-09-20,Birmingham,Swansea,1,0,H,5,4,0,0,7,2,7,2,13,11,0,2.3333333333333335,0.8888888888888888,1.4444444444444446,1.8888888888888888,2.2222222222222223,0.1111111111111111,0.0,5.666666666666667,4.333333333333333,5.333333333333333,3.3333333333333335,10.88888888888889,10.666666666666666,2,5,0,2,2,2
2025-09-20,Leicester,Coventry,0,0,D,0,3,0,0,10,3,9,3,8,11,0,1.2222222222222223,2.3636363636363638,-1.1414141414141414,2.3333333333333335,1.8181818181818181,0.0,0.0,6.555555555555555,5.181818181818182,4.333333333333333,6.090909090909091,11.555555555555555,9.909090909090908,2,4,0,3,4,0
2025-09-20,QPR,Stoke,1,0,H,5,3,0,0,3,6,7,1,8,13,0,1.6,1.0,0.6000000000000001,2.0,2.0,0.0,0.09090909090909091,6.0,5.636363636363637,4.5,3.6363636363636362,10.9,10.818181818181818,4,4,1,1,2,1
2025-09-20,Derby,Preston,0,1,A,2,2,0,0,3,4,2,6,10,7,0,1.2727272727272727,1.3333333333333333,-0.06060606060606055,2.272727272727273,2.111111111111111,0.0,0.0,5.7272727272727275,3.5555555555555554,3.3636363636363638,4.222222222222222,11.636363636363637,10.11111111111111,1,5,0,1,5,0
2025-09-20,Hull,Southampton,3,1,H,5,3,0,0,1,6,4,4,15,10,1,1.6363636363636365,1.8,-0.16363636363636358,1.6363636363636365,2.4,0.0,0.1,4.2727272727272725,4.5,4.0,5.5,11.181818181818182,11.4,2,3,1,4,4,1
2025-09-20,Norwich,Wrexham,2,3,A,1,3,0,0,2,3,5,8,6,9,1,1.0,0.9,0.09999999999999998,1.1111111111111112,2.2,0.1111111111111111,0.0,5.444444444444445,2.7,4.222222222222222,2.6,8.666666666666666,10.1,1,5,0,1,2,2
2025-09-20,Portsmouth,Sheffield Weds,0,2,A,1,5,0,0,11,5,5,8,5,10,0,0.9,1.1111111111111112,-0.21111111111111114,2.0,1.7777777777777777,0.0,0.2222222222222222,6.0,4.666666666666667,4.0,3.7777777777777777,8.9,10.88888888888889,1,2,0,0,3,0
2025-09-20,Sheffield United,Charlton,0,1,A,1,3,0,0,6,1,1,4,14,18,0,1.2,0.8,0.3999999999999999,1.2,1.8,0.0,0.0,8.4,2.5,4.5,3.5,9.8,11.2,4,2,3,0,3,0
2025-09-21,Bristol City,Oxford,1,3,A,4,1,0,0,8,5,2,6,15,14,1,1.4545454545454546,1.0,0.4545454545454546,2.0,1.2727272727272727,0.0,0.0,5.2727272727272725,3.090909090909091,3.5454545454545454,3.3636363636363638,9.818181818181818,11.363636363636363,2,1,2,1,4,0
2025-09-22,Millwall,Watford,1,0,H,1,0,0,0,7,4,2,4,11,9,0,1.2,1.0,0.19999999999999996,1.5,2.2222222222222223,0.0,0.1111111111111111,6.1,3.888888888888889,4.2,3.7777777777777777,11.7,12.444444444444445,3,3,2,2,5,0
2025-09-26,West Brom,Leicester,1,1,D,2,5,0,0,3,3,5,1,13,16,1,1.2222222222222223,1.4545454545454546,-0.23232323232323226,1.3333333333333333,1.7272727272727273,0.1111111111111111,0.18181818181818182,6.222222222222222,4.363636363636363,5.333333333333333,3.8181818181818183,10.555555555555555,11.181818181818182,1,5,0,2,4,0
2025-09-27,Coventry,Birmingham,3,0,H,1,2,0,1,3,4,5,0,11,12,0,2.7777777777777777,0.7272727272727273,2.05050505050505,1.7777777777777777,1.9090909090909092,0.0,0.09090909090909091,6.444444444444445,4.7272727272727275,6.111111111111111,2.272727272727273,8.88888888888889,11.272727272727273,3,4,0,2,5,0
2025-09-27,Swansea,Millwall,1,1,D,1,2,0,0,6,4,2,3,7,20,1,1.1818181818181819,1.2,-0.018181818181818077,1.9090909090909092,2.2,0.09090909090909091,0.1,5.0,4.6,3.6363636363636362,3.6,9.727272727272727,15.1,2,2,2,3,3,2
2025-09-27,Wrexham,Derby,1,1,D,1,5,0,0,4,3,5,3,9,16,1,1.5,1.4444444444444444,0.05555555555555558,1.2,2.7777777777777777,0.1,0.0,5.5,4.222222222222222,4.9,2.5555555555555554,7.6,13.444444444444445,1,2,2,1,5,0
2025-09-27,Charlton,Blackburn,3,0,H,4,2,0,0,3,3,7,2,15,11,0,1.2222222222222223,1.1111111111111112,0.11111111111111116,1.8888888888888888,1.7777777777777777,0.1111111111111111,0.0,4.444444444444445,5.111111111111111,4.333333333333333,4.0,12.88888888888889,12.0,0,3,0,1,4,0
2025-09-27,Ipswich,Portsmouth,2,1,H,1,2,0,0,5,4,5,4,15,11,1,1.7272727272727273,0.6666666666666666,1.0606060606060606,1.4545454545454546,2.4444444444444446,0.0,0.1111111111111111,5.2727272727272725,4.222222222222222,5.818181818181818,2.888888888888889,10.090909090909092,11.444444444444445,3,2,3,1,2,0
2025-09-27,Oxford,Sheffield United,0,1,A,1,1,0,0,3,5,3,2,10,13,0,1.1111111111111112,1.3,-0.18888888888888888,1.3333333333333333,1.6,0.0,0.0,4.222222222222222,7.4,4.0,3.0,10.777777777777779,12.0,1,4,0,4,2,3
2025-09-27,Preston,Bristol City,0,0,D,4,1,0,0,2,9,2,7,9,10,0,1.3636363636363635,1.3333333333333333,0.030303030303030276,2.272727272727273,0.7777777777777778,0.09090909090909091,0.0,4.818181818181818,5.444444444444445,3.3636363636363638,4.666666666666667,10.454545454545455,9.666666666666666,1,5,0,2,1,2
2025-09-27,Sheffield Weds,QPR,1,1,D,2,2,0,0,5,4,5,4,12,19,1,0.5,1.1,-0.6000000000000001,1.2,1.7,0.0,0.0,6.0,4.2,3.0,3.3,11.7,10.0,0,3,0,4,4,1
2025-09-27,Southampton,Middlesbrough,1,1,D,2,6,0,0,6,3,2,1,11,17,1,1.6,1.5454545454545454,0.054545454545454675,1.6,2.1818181818181817,0.0,0.09090909090909091,6.4,5.818181818181818,5.2,4.0,10.4,9.909090909090908,4,4,1,3,5,0
2025-09-27,Stoke,Norwich,1,1,D,0,3,0,0,12,2,6,3,11,9,1,1.6666666666666667,1.1818181818181819,0.48484848484848486,1.7777777777777777,2.5454545454545454,0.0,0.0,6.0,5.090909090909091,4.777777777777778,3.909090909090909,10.666666666666666,9.454545454545455,1,2,1,1,5,0
2025-09-27,Watford,Hull,2,1,H,1,5,0,0,6,6,8,4,7,16,1,1.7272727272727273,1.6666666666666667,0.06060606060606055,1.4545454545454546,2.6666666666666665,0.09090909090909091,0.0,5.090909090909091,4.888888888888889,6.0,5.0,11.090909090909092,10.777777777777779,2,5,0,2,3,1
2025-09-30,Birmingham,Sheffield Weds,2,2,D,3,2,0,0,10,4,5,3,15,11,1,2.3333333333333335,1.1111111111111112,1.2222222222222223,1.8888888888888888,1.7777777777777777,0.1111111111111111,0.2222222222222222,5.666666666666667,4.666666666666667,5.333333333333333,3.7777777777777777,10.88888888888889,10.88888888888889,2,5,0,0,3,0
2025-09-30,Blackburn,Swansea,1,2,A,3,2,0,0,7,3,3,4,15,13,1,0.9,0.8888888888888888,0.011111111111111183,1.7,2.2222222222222223,0.1,0.0,6.8,4.333333333333333,3.4,3.3333333333333335,10.3,10.666666666666666,1,4,0,2,2,2
2025-09-30,Bristol City,Ipswich,1,1,D,4,2,0,0,3,6,3,3,14,11,1,1.4545454545454546,1.6666666666666667,-0.21212121212121215,2.0,1.7777777777777777,0.0,0.0,5.2727272727272725,5.222222222222222,3.5454545454545454,4.111111111111111,9.818181818181818,11.333333333333334,2,1,2,3,2,3
2025-09-30,Hull,Preston,2,2,D,0,1,0,0,5,3,5,5,11,9,1,1.6363636363636365,1.3333333333333333,0.3030303030303032,1.6363636363636365,2.111111111111111,0.0,0.0,4.2727272727272725,3.5555555555555554,4.0,4.222222222222222,11.181818181818182,10.11111111111111,2,3,1,1,5,0
2025-09-30,Leicester,Wrexham,1,1,D,3,1,0,0,7,1,1,1,9,7,1,1.2222222222222223,0.9,0.3222222222222223,2.3333333333333335,2.2,0.0,0.0,6.555555555555555,2.7,4.333333333333333,2.6,11.555555555555555,10.1,2,4,0,1,2,2
2025-09-30,Middlesbrough,Stoke,0,0,D,2,0,0,0,5,8,4,5,8,5,0,1.4444444444444444,1.0,0.4444444444444444,0.8888888888888888,2.0,0.0,0.09090909090909091,5.333333333333333,5.636363636363637,4.0,3.6363636363636362,9.0,10.818181818181818,3,5,0,1,2,1
2025-09-30,Sheffield United,Southampton,1,2,A,3,4,0,0,4,5,3,5,14,19,1,1.2,1.8,-0.6000000000000001,1.2,2.4,0.0,0.1,8.4,4.5,4.5,5.5,9.8,11.4,4,2,3,4,4,1
2025-09-30,Derby,Charlton,1,1,D,2,0,0,0,5,2,3,3,11,10,1,1.2727272727272727,0.8,0.47272727272727266,2.272727272727273,1.8,0.0,0.0,5.7272727272727275,2.5,3.3636363636363638,3.5,11.636363636363637,11.2,1,5,0,0,3,0
2025-10-01,Millwall,Coventry,0,4,A,2,2,0,0,3,3,3,5,9,9,0,1.2,2.3636363636363638,-1.1636363636363638,1.5,1.8181818181818181,0.0,0.0,6.1,5.181818181818182,4.2,6.090909090909091,11.7,9.909090909090908,3,3,2,3,4,0
2025-10-01,Norwich,West Brom,0,1,A,1,4,0,0,4,3,5,1,8,9,0,1.0,1.0909090909090908,-0.09090909090909083,1.1111111111111112,1.3636363636363635,0.1111111111111111,0.09090909090909091,5.444444444444445,4.2727272727272725,4.222222222222222,3.272727272727273,8.666666666666666,8.818181818181818,1,5,0,1,5,0
2025-10-01,Portsmouth,Watford,2,2,D,2,5,0,0,3,3,5,6,9,15,1,0.9,1.0,-0.09999999999999998,2.0,2.2222222222222223,0.0,0.1111111111111111,6.0,3.888888888888889,4.0,3.7777777777777777,8.9,12.444444444444445,1,2,0,2,5,0
2025-10-01,QPR,Oxford,0,0,D,3,1,0,0,9,1,1,0,12,11,0,1.6,1.0,0.6000000000000001,2.0,1.2727272727272727,0.0,0.0,6.0,3.090909090909091,4.5,3.3636363636363638,10.9,11.363636363636363,4,4,1,1,4,0
2025-10-03,Wrexham,Birmingham,1,1,D,0,2,0,0,5,5,4,3,4,8,1,1.5,0.7272727272727273,0.7727272727272727,1.2,1.9090909090909092,0.1,0.09090909090909091,5.5,4.7272727272727275,4.9,2.272727272727273,7.6,11.272727272727273,1,2,2,2,5,0
2025-10-04,Blackburn,Stoke,1,1,D,1,1,0,0,7,6,5,6,5,9,1,0.9,1.0,-0.09999999999999998,1.7,2.0,0.1,0.09090909090909091,6.8,5.636363636363637,3.4,3.6363636363636362,10.3,10.818181818181818,1,4,0,1,2,1
2025-10-04,Hull,Sheffield United,1,0,H,2,2,0,0,4,9,2,4,13,13,0,1.6363636363636365,1.3,0.3363636363636364,1.6363636363636365,1.6,0.0,0.0,4.2727272727272725,7.4,4.0,3.0,11.181818181818182,12.0,2,3,1,4,2,3
2025-10-04,Sheffield Weds,Coventry,0,5,A,1,1,0,0,13,8,0,10,9,3,0,0.5,2.3636363636363638,-1.8636363636363638,1.2,1.8181818181818181,0.0,0.0,6.0,5.181818181818182,3.0,6.090909090909091,11.7,9.909090909090908,0,3,0,3,4,0
2025-10-04,Bristol City,QPR,1,2,A,5,1,0,0,4,1,1,2,9,8,1,1.4545454545454546,1.1,0.3545454545454545,2.0,1.7,0.0,0.0,5.2727272727272725,4.2,3.5454545454545454,3.3,9.818181818181818,10.0,2,1,2,4,4,1
2025-10-04,Derby,Southampton,1,1,D,4,2,0,0,3,5,5,6,11,9,1,1.2727272727272727,1.8,-0.5272727272727273,2.272727272727273,2.4,0.0,0.1,5.7272727272727275,4.5,3.3636363636363638,5.5,11.636363636363637,11.4,1,5,0,4,4,1
2025-10-04,Millwall,West Brom,3,0,H,1,2,0,0,4,5,4,1,17,8,0,1.2,1.0909090909090908,0.10909090909090913,1.5,1.3636363636363635,0.0,0.09090909090909091,6.1,4.2727272727272725,4.2,3.272727272727273,11.7,8.818181818181818,3,3,2,1,5,0
2025-10-04,Portsmouth,Middlesbrough,1,0,H,2,1,0,0,2,8,1,1,13,6,0,0.9,1.5454545454545454,-0.6454545454545454,2.0,2.1818181818181817,0.0,0.09090909090909091,6.0,5.818181818181818,4.0,4.0,8.9,9.909090909090908,1,2,0,3,5,0
2025-10-04,Preston,Charlton,2,0,H,0,2,0,0,3,4,3,0,6,9,0,1.3636363636363635,0.8,0.5636363636363635,2.272727272727273,1.8,0.09090909090909091,0.0,4.818181818181818,2.5,3.3636363636363638,3.5,10.454545454545455,11.2,1,5,0,0,3,0
2025-10-04,Swansea,Leicester,1,3,A,2,1,0,0,2,5,7,7,10,11,1,1.1818181818181819,1.4545454545454546,-0.2727272727272727,1.9090909090909092,1.7272727272727273,0.09090909090909091,0.18181818181818182,5.0,4.363636363636363,3.6363636363636362,3.8181818181818183,9.727272727272727,11.181818181818182,2,2,2,2,4,0
2025-10-04,Watford,Oxford,2,1,H,3,4,0,0,9,3,10,5,6,9,1,1.7272727272727273,1.0,0.7272727272727273,1.4545454545454546,1.2727272727272727,0.09090909090909091,0.0,5.090909090909091,3.090909090909091,6.0,3.3636363636363638,11.090909090909092,11.363636363636363,2,5,0,1,4,0
2025-10-05,Ipswich,Norwich,3,1,H,1,3,0,0,8,8,9,4,9,15,1,1.7272727272727273,1.1818181818181819,0.5454545454545454,1.4545454545454546,2.5454545454545454,0.0,0.0,5.2727272727272725,5.090909090909091,5.818181818181818,3.909090909090909,10.090909090909092,9.454545454545455,3,2,3,1,5,0
2025-10-17,Middlesbrough,Ipswich,2,1,H,3,1,0,0,5,9,5,5,12,14,1,1.4444444444444444,1.6666666666666667,-0.22222222222222232,0.8888888888888888,1.7777777777777777,0.0,0.0,5.333333333333333,5.222222222222222,4.0,4.111111111111111,9.0,11.333333333333334,3,5,0,3,2,3
2025-10-18,Oxford,Derby,1,0,H,4,1,0,0,4,12,7,1,9,12,0,1.1111111111111112,1.4444444444444444,-0.33333333333333326,1.3333333333333333,2.7777777777777777,0.0,0.0,4.222222222222222,4.222222222222222,4.0,2.5555555555555554,10.777777777777779,13.444444444444445,1,4,0,1,5,0
2025-10-18,QPR,Millwall,1,2,A,2,4,0,0,8,3,3,5,8,13,1,1.6,1.2,0.40000000000000013,2.0,2.2,0.0,0.1,6.0,4.6,4.5,3.6,10.9,15.1,4,4,1,3,3,2
2025-10-18,Southampton,Swansea,0,0,D,0,4,0,0,5,3,8,1,11,14,0,1.6,0.8888888888888888,0.7111111111111112,1.6,2.2222222222222223,0.0,0.0,6.4,4.333333333333333,5.2,3.3333333333333335,10.4,10.666666666666666,4,4,1,2,2,2
2025-10-18,Birmingham,Hull,2,3,A,2,7,1,0,9,7,8,7,7,14,1,2.3333333333333335,1.6666666666666667,0.6666666666666667,1.8888888888888888,2.6666666666666665,0.1111111111111111,0.0,5.666666666666667,4.888888888888889,5.333333333333333,5.0,10.88888888888889,10.777777777777779,2,5,0,2,3,1
2025-10-18,Charlton,Sheffield Weds,2,1,H,1,2,0,1,2,4,5,4,9,11,1,1.2222222222222223,1.1111111111111112,0.11111111111111116,1.8888888888888888,1.7777777777777777,0.1111111111111111,0.2222222222222222,4.444444444444445,4.666666666666667,4.333333333333333,3.7777777777777777,12.88888888888889,10.88888888888889,0,3,0,0,3,0
2025-10-18,Coventry,Blackburn,2,0,H,0,2,0,0,2,7,5,3,7,15,0,2.7777777777777777,1.1111111111111112,1.6666666666666665,1.7777777777777777,1.7777777777777777,0.0,0.0,6.444444444444445,5.111111111111111,6.111111111111111,4.0,8.88888888888889,12.0,3,4,0,1,4,0
2025-10-18,Norwich,Bristol City,0,1,A,2,3,0,0,3,9,4,6,11,14,0,1.0,1.3333333333333333,-0.33333333333333326,1.1111111111111112,0.7777777777777778,0.1111111111111111,0.0,5.444444444444445,5.444444444444445,4.222222222222222,4.666666666666667,8.666666666666666,9.666666666666666,1,5,0,2,1,2
2025-10-18,Sheffield United,Watford,1,0,H,0,1,0,0,7,3,6,1,5,8,0,1.2,1.0,0.19999999999999996,1.2,2.2222222222222223,0.0,0.1111111111111111,8.4,3.888888888888889,4.5,3.7777777777777777,9.8,12.444444444444445,4,2,3,2,5,0
2025-10-18,Stoke,Wrexham,1,0,H,2,0,0,0,6,4,3,3,8,5,0,1.6666666666666667,0.9,0.7666666666666667,1.7777777777777777,2.2,0.0,0.0,6.0,2.7,4.777777777777778,2.6,10.666666666666666,10.1,1,2,1,1,2,2
2025-10-18,West Brom,Preston,2,1,H,2,1,0,0,8,4,6,5,10,9,1,1.2222222222222223,1.3333333333333333,-0.11111111111111094,1.3333333333333333,2.111111111111111,0.1111111111111111,0.0,6.222222222222222,3.5555555555555554,5.333333333333333,4.222222222222222,10.555555555555555,10.11111111111111,1,5,0,1,5,0
2025-10-18,Leicester,Portsmouth,1,1,D,1,2,0,0,14,4,6,3,15,9,1,1.2222222222222223,0.6666666666666666,0.5555555555555557,2.3333333333333335,2.4444444444444446,0.0,0.1111111111111111,6.555555555555555,4.222222222222222,4.333333333333333,2.888888888888889,11.555555555555555,11.444444444444445,2,4,0,1,2,0
2025-10-21,Blackburn,Sheffield United,1,3,A,1,1,0,0,5,5,3,5,6,10,1,0.9,1.3,-0.4,1.7,1.6,0.1,0.0,6.8,7.4,3.4,3.0,10.3,12.0,1,4,0,4,2,3
2025-10-21,Derby,Norwich,1,0,H,2,1,0,0,5,13,3,3,13,7,0,1.2727272727272727,1.1818181818181819,0.09090909090909083,2.272727272727273,2.5454545454545454,0.0,0.0,5.7272727272727275,5.090909090909091,3.3636363636363638,3.909090909090909,11.636363636363637,9.454545454545455,1,5,0,1,5,0
2025-10-21,Hull,Leicester,2,1,H,1,2,0,0,1,7,6,4,8,12,1,1.6363636363636365,1.4545454545454546,0.18181818181818188,1.6363636363636365,1.7272727272727273,0.0,0.18181818181818182,4.2727272727272725,4.363636363636363,4.0,3.8181818181818183,11.181818181818182,11.181818181818182,2,3,1,2,4,0
2025-10-21,Ipswich,Charlton,0,3,A,0,3,0,0,16,3,5,8,7,11,0,1.7272727272727273,0.8,0.9272727272727272,1.4545454545454546,1.8,0.0,0.0,5.2727272727272725,2.5,5.818181818181818,3.5,10.090909090909092,11.2,3,2,3,0,3,0
2025-10-21,Millwall,Stoke,2,0,H,2,1,0,0,3,2,7,3,13,7,0,1.2,1.0,0.19999999999999996,1.5,2.0,0.0,0.09090909090909091,6.1,5.636363636363637,4.2,3.6363636363636362,11.7,10.818181818181818,3,3,2,1,2,1
2025-10-21,Portsmouth,Coventry,1,2,A,1,1,0,0,6,5,5,7,5,12,1,0.9,2.3636363636363638,-1.4636363636363638,2.0,1.8181818181818181,0.0,0.0,6.0,5.181818181818182,4.0,6.090909090909091,8.9,9.909090909090908,1,2,0,3,4,0
2025-10-21,Preston,Birmingham,0,1,A,2,5,0,0,9,3,6,2,8,14,0,1.3636363636363635,0.7272727272727273,0.6363636363636362,2.272727272727273,1.9090909090909092,0.09090909090909091,0.09090909090909091,4.818181818181818,4.7272727272727275,3.3636363636363638,2.272727272727273,10.454545454545455,11.272727272727273,1,5,0,2,5,0
2025-10-21,Bristol City,Southampton,3,1,H,1,2,0,0,2,3,4,7,10,11,1,1.4545454545454546,1.8,-0.34545454545454546,2.0,2.4,0.0,0.1,5.2727272727272725,4.5,3.5454545454545454,5.5,9.818181818181818,11.4,2,1,2,4,4,1
2025-10-22,Swansea,QPR,0,1,A,1,4,1,0,6,3,2,4,8,9,0,1.1818181818181819,1.1,0.08181818181818179,1.9090909090909092,1.7,0.09090909090909091,0.0,5.0,4.2,3.6363636363636362,3.3,9.727272727272727,10.0,2,2,2,4,4,1
2025-10-22,Watford,West Brom,2,1,H,0,2,0,0,4,5,5,4,12,8,1,1.7272727272727273,1.0909090909090908,0.6363636363636365,1.4545454545454546,1.3636363636363635,0.09090909090909091,0.09090909090909091,5.090909090909091,4.2727272727272725,6.0,3.272727272727273,11.090909090909092,8.818181818181818,2,5,0,1,5,0
2025-10-22,Wrexham,Oxford,1,0,H,3,1,1,0,6,3,6,2,12,12,0,1.5,1.0,0.5,1.2,1.2727272727272727,0.1,0.0,5.5,3.090909090909091,4.9,3.3636363636363638,7.6,11.363636363636363,1,2,2,1,4,0
2025-10-22,Sheffield Weds,Middlesbrough,0,1,A,3,1,0,0,6,5,3,7,8,4,0,0.5,1.5454545454545454,-1.0454545454545454,1.2,2.1818181818181817,0.0,0.09090909090909091,6.0,5.818181818181818,3.0,4.0,11.7,9.909090909090908,0,3,0,3,5,0
2025-10-24,Preston,Sheffield United,3,2,H,4,1,0,0,2,4,3,3,14,11,1,1.3636363636363635,1.3,0.06363636363636349,2.272727272727273,1.6,0.09090909090909091,0.0,4.818181818181818,7.4,3.3636363636363638,3.0,10.454545454545455,12.0,1,5,0,4,2,3
2025-10-25,Coventry,Watford,3,1,H,3,2,0,1,5,7,3,8,10,8,1,2.7777777777777777,1.0,1.7777777777777777,1.7777777777777777,2.2222222222222223,0.0,0.1111111111111111,6.444444444444445,3.888888888888889,6.111111111111111,3.7777777777777777,8.88888888888889,12.444444444444445,3,4,0,2,5,0
2025-10-25,Ipswich,West Brom,1,0,H,1,1,0,0,4,5,4,1,12,8,0,1.7272727272727273,1.0909090909090908,0.6363636363636365,1.4545454545454546,1.3636363636363635,0.0,0.09090909090909091,5.2727272727272725,4.2727272727272725,5.818181818181818,3.272727272727273,10.090909090909092,8.818181818181818,3,2,3,1,5,0
2025-10-25,Portsmouth,Stoke,0,1,A,2,3,0,0,6,2,3,2,8,15,0,0.9,1.0,-0.09999999999999998,2.0,2.0,0.0,0.09090909090909091,6.0,5.636363636363637,4.0,3.6363636363636362,8.9,10.818181818181818,1,2,0,1,2,1
2025-10-25,Blackburn,Southampton,2,1,H,3,1,0,1,6,5,6,5,13,7,1,0.9,1.8,-0.9,1.7,2.4,0.1,0.1,6.8,4.5,3.4,5.5,10.3,11.4,1,4,0,4,4,1
2025-10-25,Bristol City,Birmingham,1,0,H,2,1,0,0,0,6,1,1,9,6,0,1.4545454545454546,0.7272727272727273,0.7272727272727273,2.0,1.9090909090909092,0.0,0.09090909090909091,5.2727272727272725,4.7272727272727275,3.5454545454545454,2.272727272727273,9.818181818181818,11.272727272727273,2,1,2,2,5,0
2025-10-25,Derby,QPR,1,0,H,2,2,0,0,5,2,4,1,13,10,0,1.2727272727272727,1.1,0.17272727272727262,2.272727272727273,1.7,0.0,0.0,5.7272727272727275,4.2,3.3636363636363638,3.3,11.636363636363637,10.0,1,5,0,4,4,1
2025-10-25,Hull,Charlton,1,1,D,2,1,0,0,6,2,4,5,8,9,1,1.6363636363636365,0.8,0.8363636363636364,1.6363636363636365,1.8,0.0,0.0,4.2727272727272725,2.5,4.0,3.5,11.181818181818182,11.2,2,3,1,0,3,0
2025-10-25,Middlesbrough,Wrexham,1,1,D,0,5,0,0,4,4,4,2,8,17,1,1.4444444444444444,0.9,0.5444444444444444,0.8888888888888888,2.2,0.0,0.0,5.333333333333333,2.7,4.0,2.6,9.0,10.1,3,5,0,1,2,2
2025-10-25,Millwall,Leicester,1,0,H,1,2,0,0,5,9,4,3,12,8,0,1.2,1.4545454545454546,-0.25454545454545463,1.5,1.7272727272727273,0.0,0.18181818181818182,6.1,4.363636363636363,4.2,3.8181818181818183,11.7,11.181818181818182,3,3,2,2,4,0
2025-10-25,Sheffield Weds,Oxford,1,2,A,0,0,0,0,8,3,5,4,11,11,1,0.5,1.0,-0.5,1.2,1.2727272727272727,0.0,0.0,6.0,3.090909090909091,3.0,3.3636363636363638,11.7,11.363636363636363,0,3,0,1,4,0
2025-10-25,Swansea,Norwich,2,1,H,3,1,0,0,2,3,3,3,13,12,1,1.1818181818181819,1.1818181818181819,0.0,1.9090909090909092,2.5454545454545454,0.09090909090909091,0.0,5.0,5.090909090909091,3.6363636363636362,3.909090909090909,9.727272727272727,9.454545454545455,2,2,2,1,5,0
2025-10-31,Wrexham,Coventry,3,2,H,2,1,0,0,3,6,7,5,9,10,1,1.5,2.3636363636363638,-0.8636363636363638,1.2,1.8181818181818181,0.1,0.0,5.5,5.181818181818182,4.9,6.090909090909091,7.6,9.909090909090908,1,2,2,3,4,0
2025-11-01,Leicester,Blackburn,0,2,A,0,1,0,0,7,4,1,5,9,12,0,1.2222222222222223,1.1111111111111112,0.11111111111111116,2.3333333333333335,1.7777777777777777,0.0,0.0,6.555555555555555,5.111111111111111,4.333333333333333,4.0,11.555555555555555,12.0,2,4,0,1,4,0
2025-11-01,Norwich,Hull,0,2,A,1,2,0,0,6,4,3,4,8,12,0,1.0,1.6666666666666667,-0.6666666666666667,1.1111111111111112,2.6666666666666665,0.1111111111111111,0.0,5.444444444444445,4.888888888888889,4.222222222222222,5.0,8.666666666666666,10.777777777777779,1,5,0,2,3,1
